IATA,ICAO,Airport,Location,Country,UTC,Latitudes,Longitudes,Elevation,URL,PAX,OPs,Cargo,Year
IWO,RJAW,Iwo Jima Air Base,"Iwo Jima, Bonin Islands",Japan,UTC+09:00,,,388,https://en.wikipedia.org/wiki/Iwo_Jima_Air_Base,,,,
IWS,KIWS,West Houston Airport,"Houston, Texas",United States,UTC−06:00,29.81833333333333,-95.6725,111,https://en.wikipedia.org/wiki/West_Houston_Airport,,103000,,2011
IXA,VEAT,Agartala Airport,"Agartala, Tripura",India,UTC+05:30,,,14 m,https://en.wikipedia.org/wiki/Agartala_Airport,,,,Apri
IXB,VEBD,Bagdogra Airport,"Siliguri, West Bengal",India,UTC+05:30,26.68111111111111,88.3286111111111,126 m,https://en.wikipedia.org/wiki/Bagdogra_Airport,,,,Apri
IXC,VICG,Chandigarh Airport,Chandigarh,India,UTC+05:30,30.674722222222222,76.79055555555556,314 m,https://en.wikipedia.org/wiki/Chandigarh_Airport,,,,Apri
IXD,VIAL,Allahabad Airport,"Allahabad, Uttar Pradesh",India,UTC+05:30,25.44,81.73388888888888,322,https://en.wikipedia.org/wiki/Allahabad_Airport,,,,Apri
IXE,VOML,Mangalore Airport,"Mangalore, Karnataka",India,UTC+05:30,,,103 m,https://en.wikipedia.org/wiki/Mangalore_Airport,,,,Apri
IXG,VABM,Belgaum Airport,"Belgaum, Karnataka",India,UTC+05:30,15.859166666666667,74.61749999999999,"2,287",https://en.wikipedia.org/wiki/Belgaum_Airport,,,,Apri
IXH,VEKR,Kailashahar Airport,"Kailashahar, Tripura",India,UTC+05:30,24.308055555555555,92.00722222222223,24 m,https://en.wikipedia.org/wiki/Kailashahar_Airport,,,,
IXI,VELR,Lilabari Airport,"North Lakhimpur, Assam",India,UTC+05:30,27.295555555555556,94.09777777777778,330,https://en.wikipedia.org/wiki/Lilabari_Airport,,,,Apri
IXJ,VIJU,Jammu Airport,"Jammu, Jammu and Kashmir",India,UTC+05:30,32.689166666666665,74.83749999999999,314 m,https://en.wikipedia.org/wiki/Jammu_Airport,,,,Apri
IXK,VAKS,Keshod Airport,"Keshod, Gujarat",India,UTC+05:30,,,167,https://en.wikipedia.org/wiki/Keshod_Airport,,,,
IXL,VILH,Kushok Bakula Rimpochee Airport,"Leh, Ladakh",India,UTC+05:30,34.13583333333333,77.54638888888888,"3,256 m",https://en.wikipedia.org/wiki/Kushok_Bakula_Rimpochee_Airport,,,,Apri
IXM,VOMD,Madurai Airport,"Madurai, Tamil Nadu",India,UTC+05:30,9.83361111111111,78.08944444444444,136 m,https://en.wikipedia.org/wiki/Madurai_Airport,,,,Apri
IXN,VEKW,Khowai Airport,"Khowai, Tripura",India,UTC+05:30,24.061666666666667,91.60388888888889,29 m,https://en.wikipedia.org/wiki/Khowai_Airport,,,,
IXP,VIPK,Pathankot Airport,"Pathankot, Punjab",India,UTC+05:30,32.23361111111111,75.63444444444445,310 m,https://en.wikipedia.org/wiki/Pathankot_Airport,,,,
IXQ,VEKM,Kamalpur Airport,"Kamalpur, Tripura",India,UTC+05:30,24.131666666666668,91.81416666666667,40 m,https://en.wikipedia.org/wiki/Kamalpur_Airport,,,,
IXR,VERC,Birsa Munda Airport,"Ranchi, Jharkhand",India,UTC+05:30,23.31416666666667,85.32166666666666,646 m,https://en.wikipedia.org/wiki/Birsa_Munda_Airport,,,,Apri
IXS,VEKU,Silchar Airport,"Silchar, Assam",India,UTC+05:30,,,352,https://en.wikipedia.org/wiki/Silchar_Airport,,,,Apri
IXT,VEPG,Pasighat Airport,"Pasighat, Arunachal Pradesh",India,UTC+05:30,28.068472222222223,95.33452777777778,157 m,https://en.wikipedia.org/wiki/Pasighat_Airport,,,,Apri
IXU,VAAU,Aurangabad Airport,"Aurangabad, Maharashtra",India,UTC+05:30,19.86277777777778,75.39805555555556,"1,917",https://en.wikipedia.org/wiki/Aurangabad_Airport,,,,Apri
IXV,VEAN,Along Airport,"Along, Arunachal Pradesh",India,UTC+05:30,28.17527777777778,94.80194444444444,274 m,https://en.wikipedia.org/wiki/Along_Airport,,,,
IXW,VEJS,Sonari Airport,"Jamshedpur, Jharkhand",India,UTC+05:30,22.81361111111111,86.16805555555555,146 m,https://en.wikipedia.org/wiki/Sonari_Airport,,,,
IXX,VOBR,Bidar Airport,"Bidar, Karnataka",India,UTC+05:30,17.9,77.47,"2,178",https://en.wikipedia.org/wiki/Bidar_Airport,,,,
IXY,VAKE,Kandla Airport,"Kandla, Gujarat",India,UTC+05:30,,,96,https://en.wikipedia.org/wiki/Kandla_Airport,,,,
IXZ,VOPB,Veer Savarkar International Airport,"Port Blair, Andaman and Nicobar Islands",India,UTC+05:30,11.64111111111111,92.72972222222222,4 m,https://en.wikipedia.org/wiki/Veer_Savarkar_International_Airport,,,,Apri
IYK,KIYK,Inyokern Airport,"Inyokern, California",United States,UTC−08:00,35.65861111111111,-117.82944444444443,"2,457",https://en.wikipedia.org/wiki/Inyokern_Airport,,23000,,2021
IZA,SBZM,Presidente Itamar Franco Airport,"Juiz de Fora, Minas Gerais",Brazil,UTC−03:00,-21.513055555555557,-43.17305555555555,412 m,https://en.wikipedia.org/wiki/Presidente_Itamar_Franco_Airport,,,,
"IZM<sup id=""cite_ref-IATA_1-19"" class=""reference""><a href=""#cite_note-IATA-1"">[1]</a></sup>",,"<a href=""#endnote_2"">2",İzmir,Turkey,UTC+03:00,,,,"https://en.wikipedia.org/wiki/<a_href=""#endnote_2"">2",,,,
IZO,RJOC,Izumo Airport,"Izumo, Honshu",Japan,UTC+09:00,35.41361111111111,132.89,6,https://en.wikipedia.org/wiki/Izumo_Airport,832825,,1066,2015
IZT,MMIT,Ixtepec Airport,"Ixtepec, Oaxaca",Mexico,UTC−06:00,,,102,https://en.wikipedia.org/wiki/Ixtepec_Airport,7696,,,2022
JAA,OAJL,Jalalabad Airport,Jalalabad,Afghanistan,UTC+04:30,34.400277777777774,70.49833333333333,"1,840",https://en.wikipedia.org/wiki/Jalalabad_Airport,,,,
JAB,YJAB,Jabiru Airport,"Jabiru, Northern Territory",Australia,UTC+09:30,-12.658333333333333,132.89333333333332,85,https://en.wikipedia.org/wiki/Jabiru_Airport,,,,
JAC,KJAC,Jackson Hole Airport,"Jackson, Wyoming",United States,UTC−07:00,43.60722222222223,-110.73777777777778,"6,451",https://en.wikipedia.org/wiki/Jackson_Hole_Airport,882000,27325,,2019
JAD,YPJT,Jandakot Airport,"Perth, Western Australia",Australia,UTC+08:00,-32.097500000000004,115.88111111111111,99,https://en.wikipedia.org/wiki/Jandakot_Airport,,,,2017
JAE,SPJE,Jaén Airport,Jaén,Peru,UTC−05:00,,,"2,477",https://en.wikipedia.org/wiki/Jaén_Airport,,,,
JAF,VCCJ,Jaffna International Airport,Jaffna,Sri Lanka,UTC+05:30,9.792333333333334,80.07008333333333,10 m,https://en.wikipedia.org/wiki/Jaffna_International_Airport,,,,
JAG,OPJA,PAF Base Shahbaz,Jacobabad,Pakistan,UTC+05:00,28.284166666666668,68.44944444444445,185,https://en.wikipedia.org/wiki/PAF_Base_Shahbaz,,,,
JAI,VIJP,Jaipur International Airport,"Jaipur, Rajasthan",India,UTC+05:30,26.824166666666667,75.81222222222222,385 m,https://en.wikipedia.org/wiki/Jaipur_International_Airport,,,,Apri
JAK,MTJA,Jacmel Airport,Jacmel,Haiti,UTC−05:00,18.241111111111113,-72.51861111111111,167,https://en.wikipedia.org/wiki/Jacmel_Airport,,,,
JAL,MMJA,El Lencero Airport,"Xalapa, Veracruz",Mexico,UTC−06:00,,,"3,135",https://en.wikipedia.org/wiki/El_Lencero_Airport,,,,2021
JAM,,Bezmer Air Base,Yambol,Bulgaria,UTC+02:00,42.45472222222222,26.352222222222224,155 metres (509,https://en.wikipedia.org/wiki/Bezmer_Air_Base,,,,
JAN,KJAN,Jackson–Evers International Airport,"Jackson, Mississippi",United States,UTC−06:00,,,346,https://en.wikipedia.org/wiki/Jackson–Evers_International_Airport,,,,2019
JAP,MRCH,Chacarita Airport,Puntarenas,Costa Rica,UTC−06:00,9.981388888888889,-84.77222222222223,7,https://en.wikipedia.org/wiki/Chacarita_Airport,,,,
JAQ,,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,UTC+10:00,,,210,https://en.wikipedia.org/wiki/Jacquinot_Bay_Airport,,,,
JAR,OISJ,Jahrom Airport,Jahrom,Iran,UTC+03:30,,,"3,358",https://en.wikipedia.org/wiki/Jahrom_Airport,,,,2019
JAS,KJAS,Jasper County Airport,"Jasper, Texas",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/Jasper_County_Airport,,,,
JAT,,Jabot Airport,Jabat Island,Marshall Islands,UTC+12:00,7.75,168.9778,,https://en.wikipedia.org/wiki/Jabot_Airport,,,,
JAU,SPJJ,Francisco Carle Airport,Jauja,Peru,UTC−05:00,-11.783333333333333,-75.47361111111111,"11,034",https://en.wikipedia.org/wiki/Francisco_Carle_Airport,,,,
JAV,BGJN,Ilulissat Airport,Ilulissat,Greenland,UTC−03:00,69.24333333333334,-51.05722222222222,95,https://en.wikipedia.org/wiki/Ilulissat_Airport,83930,,,2012
JAX,KJAX,Jacksonville International Airport,"Jacksonville, Florida",United States,UTC−05:00,30.49416666666667,-81.68777777777778,30,https://en.wikipedia.org/wiki/Jacksonville_International_Airport,6574903,98342,,2022
JBB,WARE,Notohadinegoro Airport,Jember,Indonesia,UTC+07:00,-8.24111111111111,113.69388888888889,281,https://en.wikipedia.org/wiki/Notohadinegoro_Airport,,,,
JBQ,MDJB,La Isabela International Airport,La Isabela,Dominican Republic,UTC−04:00,18.572222222222223,-69.98555555555555,98,https://en.wikipedia.org/wiki/La_Isabela_International_Airport,50838,3703,,2018
JBR,KJBR,Jonesboro Municipal Airport,"Jonesboro, Arkansas",United States,UTC−06:00,35.83166666666667,-90.6463888888889,262,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,,,,
JBS,SSSB,São Borja Airport,"São Borja, Rio Grande do Sul",Brazil,UTC−03:00,-28.654722222222222,-56.03472222222222,80 m,https://en.wikipedia.org/wiki/São_Borja_Airport,,,,
JBT,,Bethel Seaplane Base,"Bethel, Alaska",United States,UTC−09:00,,,15,https://en.wikipedia.org/wiki/Bethel_Seaplane_Base,,,,
JCB,SSJA,Santa Terezinha Municipal Airport,"Joaçaba, Santa Catarina",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Santa_Terezinha_Municipal_Airport,,,,
JCI,KIXD,New Century AirCenter,"Olathe, Kansas",United States,UTC−06:00,,,"1,087",https://en.wikipedia.org/wiki/New_Century_AirCenter,,,,
JCK,YJLC,Julia Creek Airport,"Julia Creek, Queensland",Australia,UTC+10:00,-20.668333333333333,141.7186111111111,404,https://en.wikipedia.org/wiki/Julia_Creek_Airport,,,,
JCM,SNJB,Jacobina Airport,"Jacobina, Bahia",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Jacobina_Airport,,,,
JCR,SBEK,Jacareacanga Airport,"Jacareacanga, Pará",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Jacareacanga_Airport,,,,
JCT,KJCT,Kimble County Airport,"Junction, Texas",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/Kimble_County_Airport,,,,
JCY,,LBJ Ranch Airport,"Johnson City, Texas",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/LBJ_Ranch_Airport,,,,
JDA,KGCD,Grant County Regional Airport,"John Day, Oregon",United States,UTC−08:00,,,"3,703",https://en.wikipedia.org/wiki/Grant_County_Regional_Airport,,9500,,2010
JDF,SBJF,Francisco Álvares de Assis Airport,"Juiz de Fora, Minas Gerais",Brazil,UTC−03:00,,,911 m,https://en.wikipedia.org/wiki/Francisco_Álvares_de_Assis_Airport,,,,
JDG,RKPD,Jeongseok Airport,Seogwipo,South Korea,UTC+09:00,33.39694444444444,126.71277777777777,"1,174",https://en.wikipedia.org/wiki/Jeongseok_Airport,,,,
JDH,VIJO,Jodhpur Airport,"Jodhpur, Rajasthan",India,UTC+05:30,26.25722222222222,73.05166666666666,216 m,https://en.wikipedia.org/wiki/Jodhpur_Airport,,,,Apri
JDN,KJDN,Jordan Airport,"Jordan, Montana",United States,UTC−07:00,,,"2,662",https://en.wikipedia.org/wiki/Jordan_Airport,,2050,,2008
JDO,SBJU,Juazeiro do Norte Airport,"Juazeiro do Norte, Ceará",Brazil,UTC−03:00,-7.219166666666667,-39.269444444444446,409 m,https://en.wikipedia.org/wiki/Juazeiro_do_Norte_Airport,,,,2021
JDR,SNJR,Prefeito Octávio de Almeida Neves Airport,"São João del Rei, Minas Gerais",Brazil,UTC−03:00,-21.085555555555555,-44.22527777777778,945 m,https://en.wikipedia.org/wiki/Prefeito_Octávio_de_Almeida_Neves_Airport,,,,
JDZ,ZSJD,Jingdezhen Luojia Airport,"Jingdezhen, Jiangxi",China,UTC+08:00,29.33861111111111,117.17583333333334,34 m,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport,475148,,396.7,2021
JED,OEJN,King Abdulaziz International Airport,Jeddah,Saudi Arabia,UTC+03:00,21.679444444444446,39.156666666666666,15 m,https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,"41200000<sup id=""cite_ref-auto1_1-0"" class=""reference""><a href=""#cite_note-auto1-1"">[1]</a></sup>",,,2018
JEE,MTJE,Jérémie Airport,Jérémie,Haiti,UTC−05:00,18.66333333333333,-74.17222222222223,147,https://en.wikipedia.org/wiki/Jérémie_Airport,,,,
JEF,KJEF,Jefferson City Memorial Airport,"Jefferson City, Missouri",United States,UTC−06:00,,,549,https://en.wikipedia.org/wiki/Jefferson_City_Memorial_Airport,,34909,,2019
JEG,BGAA,Aasiaat Airport,Aasiaat,Greenland,UTC−03:00,68.72194444444445,-52.78472222222222,74,https://en.wikipedia.org/wiki/Aasiaat_Airport,19427,,,2012
JEJ,,Jeh Airport,"Jeh Island, Ailinglaplap Atoll",Marshall Islands,UTC+12:00,7.5649999999999995,168.96166666666664,,https://en.wikipedia.org/wiki/Jeh_Airport,,,,
JEK,,Jeki Airstrip,Jeki,Zambia,UTC+02:00,,,,https://en.wikipedia.org/wiki/Jeki_Airstrip,,,,
JEQ,SNJK,Jequié Airport,"Jequié, Bahia",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Jequié_Airport,,,,
JER,EGJJ,Jersey Airport,"Jersey, Channel Islands",United Kingdom,UTC±00:00,49.20805555555556,-2.1952777777777777,277,https://en.wikipedia.org/wiki/Jersey_Airport,1664175,42436,,2018
JFK,KJFK,John F. Kennedy International Airport,"New York City, New York",United States,UTC−05:00,40.63972222222222,-73.77888888888889,13,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,55175249,439320,,2022
JFN,KHZY,Northeast Ohio Regional Airport,"Ashtabula, Ohio",United States,UTC−05:00,,,926,https://en.wikipedia.org/wiki/Northeast_Ohio_Regional_Airport,,16886,,2016
JFR,BGPT,Paamiut Airport,Paamiut,Greenland,UTC−03:00,62.014722222222225,-49.670833333333334,120,https://en.wikipedia.org/wiki/Paamiut_Airport,4249,,,2012
JGA,VAJM,Jamnagar Airport,"Jamnagar, Gujarat",India,UTC+05:30,,,69,https://en.wikipedia.org/wiki/Jamnagar_Airport,,,,Apr 
JGB,,Jagdalpur Airport,"Jagdalpur, Chhattisgarh",India,UTC+05:30,19.074444444444445,82.03694444444444,555 m,https://en.wikipedia.org/wiki/Jagdalpur_Airport,,,,Apri
JGD,ZYJD,Jiagedaqi Airport,"Jiagedaqi, Heilongjiang",China,UTC+08:00,50.37138888888889,124.11749999999999,,https://en.wikipedia.org/wiki/Jiagedaqi_Airport,175561,,26.0,2021
JGN,ZLJQ,Jiayuguan Airport,"Jiayuguan, Gansu",China,UTC+08:00,39.856944444444444,98.34138888888889,"1,558 m",https://en.wikipedia.org/wiki/Jiayuguan_Airport,622194,,1271.8,2021
JGS,ZSJA,Jinggangshan Airport,"Ji'an, Jiangxi",China,UTC+08:00,26.8575,114.73722222222223,86 m,https://en.wikipedia.org/wiki/Jinggangshan_Airport,713301,,559.9,2021
JHB,WMKJ,Senai International Airport,"Johor Bahru, Johor",Malaysia,UTC+08:00,1.6405555555555555,103.67027777777778,127,https://en.wikipedia.org/wiki/Senai_International_Airport,,,,2020
JHG,ZPJH,Xishuangbanna Gasa Airport,"Jinghong, Yunnan",China,UTC+08:00,,,553 m,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_Airport,4267978,,13719.5,2021
JHL,,Fort MacKay/Albian Aerodrome,"Fort McKay, Alberta",Canada,UTC−07:00,57.223888888888894,-111.41888888888889,"1,048",https://en.wikipedia.org/wiki/Fort_MacKay/Albian_Aerodrome,,,,
JHM,PHJH,Kapalua Airport,"Kapalua, Hawaii",United States,UTC−10:00,20.963055555555556,-156.67305555555555,256,https://en.wikipedia.org/wiki/Kapalua_Airport,,,,2004
JHS,BGSS,Sisimiut Airport,Sisimiut,Greenland,UTC−03:00,66.95138888888889,-53.72944444444445,33,https://en.wikipedia.org/wiki/Sisimiut_Airport,22955,,,2012
JHW,KJHW,Chautauqua County-Jamestown Airport,"Jamestown, New York",United States,UTC−05:00,42.15333333333333,-79.25805555555556,"1,723",https://en.wikipedia.org/wiki/Chautauqua_County-Jamestown_Airport,,,,2009
JIA,SWJN,Juína Airport,"Juína, Mato Grosso",Brazil,UTC−04:00,-11.419444444444444,-58.70166666666667,330 m,https://en.wikipedia.org/wiki/Juína_Airport,,,,
JIB,HDAM,Djibouti–Ambouli International Airport,Djibouti,Djibouti,UTC+03:00,11.546258333333332,43.15920555555555,49,https://en.wikipedia.org/wiki/Djibouti–Ambouli_International_Airport,258877,,,2009
JIC,ZLJC,Jinchang Jinchuan Airport,"Jinchang, Gansu",China,UTC+08:00,38.54194444444444,102.34777777777778,,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,180280,,485.3,2021
JIJ,HAJJ,Wilwal International Airport,Jijiga,Ethiopia,UTC+03:00,,,,https://en.wikipedia.org/wiki/Wilwal_International_Airport,,,,
JIK,LGIK,Ikaria Island National Airport,Ikaria Island,Greece,UTC+02:00,37.682716666666664,26.34706111111111,79,https://en.wikipedia.org/wiki/Ikaria_Island_National_Airport,41521,,,2017
JIL,ZYJL,Jilin Ertaizi Airport,"Jilin City, Jilin",China,UTC+08:00,44.00222222222222,126.39555555555556,,https://en.wikipedia.org/wiki/Jilin_Ertaizi_Airport,,,,
JIM,HAJM,Aba Segud Airport,Jimma,Ethiopia,UTC+03:00,7.6658333333333335,36.81638888888889,"5,587",https://en.wikipedia.org/wiki/Aba_Segud_Airport,,,,
JIN,HUJI,Jinja Airport,Jinja,Uganda,UTC+03:00,0.4525,33.19305555555555,"3,840",https://en.wikipedia.org/wiki/Jinja_Airport,,,,
JIO,,Jos Orno Imsula Airport,"Tiakur, Southwest Maluku",Indonesia,UTC+07:00,-8.140555555555554,127.90722222222223,4 m,https://en.wikipedia.org/wiki/Jos_Orno_Imsula_Airport,,,,
JIP,SEJI,Jipijapa Airport,Jipijapa,Ecuador,UTC−05:00,,,,https://en.wikipedia.org/wiki/Jipijapa_Airport,,,,
JIQ,ZUQJ,Qianjiang Wulingshan Airport,"Qianjiang, Chongqing",China,UTC+08:00,29.5118,108.8354,,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,364059,,710,2021
JIR,VNJI,Jiri Airport,Jiri,Nepal,UTC+05:45,,,,https://en.wikipedia.org/wiki/Jiri_Airport,,,,
JIU,ZSJJ,Jiujiang Lushan Airport,"Jiujiang, Jiangxi",China,UTC+08:00,,,164,https://en.wikipedia.org/wiki/Jiujiang_Lushan_Airport,15880,,,2021
JIW,OPJI,Jiwani Airport,Jiwani,Pakistan,UTC+05:00,25.067777777777778,61.80555555555555,186,https://en.wikipedia.org/wiki/Jiwani_Airport,,,,
JJA,"AGJO<sup id=""cite_ref-2"" class=""reference""><a href=""#cite_note-2"">[2]</a></sup>",Jajao Airport,"Jajao, Isabel Province",Solomon Islands,UTC+11:00,,,,https://en.wikipedia.org/wiki/Jajao_Airport,,,,
JJD,SBJE,Comte. Ariston Pessoa Regional Airport,Jijoca de Jericoacoara,Brazil,UTC−03:00,-2.9066666666666667,-40.35805555555556,27 m,https://en.wikipedia.org/wiki/Comte._Ariston_Pessoa_Regional_Airport,,,,
JJG,SBJA,Humberto Ghizzo Bortoluzzi Regional Airport,"Jaguaruna, Santa Catarina",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Humberto_Ghizzo_Bortoluzzi_Regional_Airport,,,,
JJI,SPJI,Juanjuí Airport,Juanjuí,Peru,UTC−05:00,,,"1,148",https://en.wikipedia.org/wiki/Juanjuí_Airport,,,,
JJM,HKMK,Mulika Lodge Airport,Meru National Park,Kenya,UTC+03:00,0.165,38.195,"2,230",https://en.wikipedia.org/wiki/Mulika_Lodge_Airport,,,,
JJN,ZSQZ,Quanzhou Jinjiang International Airport,"Quanzhou, Fujian",China,UTC+08:00,24.79888888888889,118.58944444444444,,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport,5984109,,,2021
JKG,ESGJ,Jönköping Airport,Jönköping,Sweden,UTC+01:00,57.75833333333333,14.071666666666667,742,https://en.wikipedia.org/wiki/Jönköping_Airport,,,,2019
JKH,LGHI,Chios Island National Airport,Chios,Greece,UTC+02:00,,,15,https://en.wikipedia.org/wiki/Chios_Island_National_Airport,229749,,,2018
JKL,LGKY,Kalymnos Island National Airport,Kalymnos,Greece,UTC+02:00,,,771,https://en.wikipedia.org/wiki/Kalymnos_Island_National_Airport,10976,,,2019
JKR,VNJP,Janakpur Airport,Janakpur,Nepal,UTC+05:45,,,233,https://en.wikipedia.org/wiki/Janakpur_Airport,,,,
"JKT<sup id=""cite_ref-IATAsearch_1-9"" class=""reference""><a href=""#cite_note-IATAsearch-1"">[1]</a></sup>",,"<a href=""#endnote_2"">2",Jakarta,Indonesia,UTC+07:00,,,,"https://en.wikipedia.org/wiki/<a_href=""#endnote_2"">2",,,,
JKV,KJSO,Cherokee County Airport,"Jacksonville, Texas",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/Cherokee_County_Airport,,,,
JLA,,Quartz Creek Airport,"Cooper Landing, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Quartz_Creek_Airport,,,,
JLN,KJLN,Joplin Regional Airport,"Joplin, Missouri",United States,UTC−06:00,37.151666666666664,-94.49833333333333,981,https://en.wikipedia.org/wiki/Joplin_Regional_Airport,,,,
JLR,VAJB,Jabalpur Airport,"Jabalpur, Madhya Pradesh",India,UTC+05:30,23.184722222222224,80.05875,"1,624",https://en.wikipedia.org/wiki/Jabalpur_Airport,,,,Apri
JLS,"SDJL<sup id=""cite_ref-3"" class=""reference""><a href=""#cite_note-3"">[3]</a></sup>",Jales Airport,"Jales, São Paulo",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Jales_Airport,,,,
JMB,,Jamba Airport,Jamba,Angola,UTC+01:00,-14.698611111111111,16.06527777777778,"4,912",https://en.wikipedia.org/wiki/Jamba_Airport,,,,
JMJ,ZPJM,Lancang Jingmai Airport,"Donghui Township, Yunnan",China,UTC+08:00,22.41583333333333,99.7863888888889,"1,350 m",https://en.wikipedia.org/wiki/Lancang_Jingmai_Airport,419435,,279.6,2021
JMK,LGMK,Mykonos Island National Airport,Mykonos,Greece,UTC+02:00,37.43512777777777,25.348102777777775,405,https://en.wikipedia.org/wiki/Mykonos_Island_National_Airport,409.060,,,2020
JMO,VNJS,Jomsom Airport,Jomsom,Nepal,UTC+05:45,,,"8,976",https://en.wikipedia.org/wiki/Jomsom_Airport,,,,
JMS,KJMS,Jamestown Regional Airport,"Jamestown, North Dakota",United States,UTC−06:00,46.92972222222222,-98.67833333333334,"1,500",https://en.wikipedia.org/wiki/Jamestown_Regional_Airport,24000,11916,,2019
JMU,ZYJM,Jiamusi Dongjiao Airport,"Jiamusi, Heilongjiang",China,UTC+08:00,46.843333333333334,130.46527777777777,80 m,https://en.wikipedia.org/wiki/Jiamusi_Dongjiao_Airport,805076,,1294.4,2021
JNA,SNJN,Januária Airport,"Januária, Minas Gerais",Brazil,UTC−03:00,-15.474722222222223,-44.38638888888889,480 m,https://en.wikipedia.org/wiki/Januária_Airport,,,,
JNB,FAOR,O. R. Tambo International Airport,Johannesburg,South Africa,UTC+02:00,-26.133333333333333,28.25,"5,558",https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport,,,,Apri
JNG,ZLJN,Jining Qufu Airport,"Jining, Shandong",China,UTC+08:00,35.29277777777778,116.34666666666666,,https://en.wikipedia.org/wiki/Jining_Qufu_Airport,1006299,,2662.9,2021
JNI,SAAJ,Junín Airport,"Junín, Buenos Aires",Argentina,UTC−03:00,-34.545833333333334,-60.93055555555555,262,https://en.wikipedia.org/wiki/Junín_Airport,,,,
JNJ,OOJA,Ja'Aluni Airport,Duqm,Oman,UTC+04:00,19.480555555555554,57.31111111111111,560,https://en.wikipedia.org/wiki/Ja'Aluni_Airport,,,,
JNU,PAJN,Juneau International Airport,"Juneau, Alaska",United States,UTC−09:00,58.355000000000004,-134.57638888888889,25,https://en.wikipedia.org/wiki/Juneau_International_Airport,,,,2017
JNX,LGNX,Naxos Island National Airport,Naxos,Greece,UTC+02:00,37.08111111111111,25.368055555555557,10,https://en.wikipedia.org/wiki/Naxos_Island_National_Airport,86210,,,2018
JNZ,ZYJZ,Jinzhou Bay Airport,"Jinzhou, Liaoning",China,UTC+08:00,40.93,121.28,,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,226513,,502.1,2021
JOE,EFJO,Joensuu Airport,Joensuu,Finland,UTC+02:00,62.65888888888889,29.624444444444446,399,https://en.wikipedia.org/wiki/Joensuu_Airport,133726,,,2015
JOG,WIIJ,Adisucipto International Airport,Yogyakarta,Indonesia,UTC+07:00,,,379,https://en.wikipedia.org/wiki/Adisucipto_International_Airport,8634369,,18145167,2017
JOH,FAPJ,Port St. Johns Airport,Port St. Johns,South Africa,UTC+02:00,,,,https://en.wikipedia.org/wiki/Port_St._Johns_Airport,,,,
JOI,SBJV,Joinville-Lauro Carneiro de Loyola Airport,"Joinville, Santa Catarina",Brazil,UTC−03:00,-26.223055555555554,-48.797777777777775,5 m,https://en.wikipedia.org/wiki/Joinville-Lauro_Carneiro_de_Loyola_Airport,,,,2021
JOJ,,Doris Lake Aerodrome,"Doris Lake, Nunavut",Canada,UTC−07:00,68.12527777777777,-106.58527777777778,72,https://en.wikipedia.org/wiki/Doris_Lake_Aerodrome,,,,
JOK,UWKJ,Yoshkar-Ola Airport,"Yoshkar-Ola, Mari El",Russia,UTC+03:00,56.705000000000005,47.894999999999996,348,https://en.wikipedia.org/wiki/Yoshkar-Ola_Airport,,,,
JOL,RPMJ,Jolo Airport,Jolo,Philippines,UTC+08:00,6.053611111111111,121.0111111111111,36 m,https://en.wikipedia.org/wiki/Jolo_Airport,18749,,,2008
JOM,HTNJ,Njombe Airport,Njombe,Tanzania,UTC+03:00,,,,https://en.wikipedia.org/wiki/Njombe_Airport,,,,
JOP,,Josephstaal Airport,Josephstaal,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Josephstaal_Airport,,,,
JOS,DNJO,Yakubu Gowon Airport,Jos,Nigeria,UTC+01:00,9.63888888888889,8.870833333333334,"4,229",https://en.wikipedia.org/wiki/Yakubu_Gowon_Airport,,,,
JOT,KJOT,Joliet Regional Airport,"Joliet, Illinois",United States,UTC−06:00,41.51777777777777,-88.17555555555556,582,https://en.wikipedia.org/wiki/Joliet_Regional_Airport,,25000,,2019
